1.2714558169103611, 143.22033852375625
39.415130324221224, 143.15530242058958
85.18753973299428, 149.89737844887804
127.14558169103623, 156.645958087483
170.37507946598856, 171.91751904609373
224.41195168467897, 193.99077246089564
277.177368086459, 216.06619374580305
353.4647171010808, 255.1518078139793
410.68022886204704, 287.4498205816501
457.7240940877305, 314.650086796099
488.2390336935792, 335.05841596983214
512.3966942148761, 353.77255465607004
526.38270820089, 367.38894678908605
530.1970756516212, 377.6126222069024
523.8397965670692, 387.8536405855634
499.68213604577244, 394.71494946965777
425.9376986649714, 394.8406859357797
345.83598219961857, 388.1571424003416
303.8779402415766, 384.81862243778073
236.49078194532746, 378.1134002012866
183.08963763509217, 373.0893612316536
108.07374443738081, 368.1021760538151
58.48696757787664, 364.77666331188766
1.2714558169103611, 364.8742174666379

