998.7285441830898, 600.1726708539077
973.9351557533378, 598.5099144829437
942.1487603305786, 596.8590813975607
850.6039415130326, 598.7201978831831
783.2167832167831, 602.2451546748221
698.0292434837888, 605.8004616479388
597.5842339478704, 611.0868129003443
512.3966942148761, 616.3471497114836
438.652256834075, 619.8829458536504
397.96567069294343, 619.9523176970283
354.73617291799115, 623.4360849566615
340.7501589319771, 626.8699912038669
331.8499682136046, 630.2952259706501
338.2072472981564, 645.629655162322
350.92180546725996, 657.5431853274215
373.8080101716466, 674.5544620457431
403.0514939605849, 694.964959089581
427.844882390337, 711.9729840027444
453.9097266369993, 728.9788410458023
467.8957406230134, 739.185173502774
480.610298792117, 751.0987036678735
484.4246662428481, 763.0274089237121
474.2530197075651, 780.0950502647784
453.9097266369993, 792.0649450526223
424.0305149396059, 804.0510988662581
401.7800381436745, 810.9091559451942
362.3649078194533, 819.501509108577
334.3928798474254, 824.664291764966
302.6064844246663, 831.5386078696936
263.191354100445, 836.7209013570325
214.87603305785126, 841.9183699351104
174.18944691671965, 845.3978014545323
111.8881118881119, 848.9140867657493
48.31532104259375, 852.4325399470715
1.2714558169103611, 852.5127511409771

