1.8999366687777126, 3.398470688190173
9.499683343888535, 5.097706032285259
24.69917669411018, 8.496176720475887
35.46548448385056, 13.593882752761147
48.76504116529449, 20.390824129141947
62.697910069664374, 25.488530161427207
77.89740341988602, 32.28547153780801
112.09626345788479, 49.27782497875933
133.62887903736544, 59.4732370433303
152.62824572514256, 67.96941376380619
170.36098796706779, 76.46559048428207
205.82647245091835, 93.4579439252334
236.22545915136163, 108.75106202209008
270.4243191893604, 124.04418011894677
303.3565547815073, 141.0365335598981
332.4889170360988, 152.93118096856415
355.9214692843573, 152.93118096856415
374.2875237492084, 158.02888700084986
402.1532615579482, 164.8258283772302
438.88537048765056, 169.92353440951592
479.4173527549083, 171.62276975361056
535.1488283723877, 175.02124044180118
606.0797973400888, 181.81818181818153
682.0772640911971, 200.5097706032284
787.207093096897, 242.99065420560737
829.0056998100065, 263.3814783347493
899.9366687777074, 300.7646559048428
931.6022799240027, 321.15548003398476
970.8676377454085, 344.9447748513169
998.7333755541483, 363.6363636363635

