1.2714558169103611, 6.817951481983073
24.15766052129689, 6.778929820083249
41.958041958041974, 6.748579638605406
66.11570247933884, 13.5275094586882
124.6026700572155, 30.478085814053884
178.00381436745073, 50.84739332588697
270.8200890019072, 91.60985492071268
328.0356007628735, 118.79277817431739
399.2371265098538, 152.77197420884886
489.51048951048955, 196.94883121993098
574.6980292434837, 239.42932987341237
675.1430387794026, 288.70393343771593
783.2167832167831, 344.78564913347486
848.0610298792117, 377.0706546805127
928.1627463445645, 421.2648546524392
976.4780673871583, 455.28307234887075
989.1926255562621, 472.311692028037
989.1926255562621, 504.707258950458
975.206611570248, 513.25625471173
956.7705022250477, 518.4027783423271
943.4202161474891, 523.540630492502
937.0629370629372, 526.9615295190742
929.434202161475, 540.6147754438848
920.5340114431026, 544.040010210668
910.3623649078195, 547.467412847557
898.2835346471711, 550.8980672896041
917.9910998092816, 555.9795548170343
943.4202161474891, 559.3462570909676
970.7565162110618, 562.7097075597424
998.7285441830898, 569.4821337695087

